Unnamed: 0,Unnamed: 1,Q105_1,Q105_2,Q105_3,Q105_4,Q105_5,Q105_6,Q105_7,Q105_8,Q105_9,Q105_10,Q105_11,Q105_12,Q105_13,Q105_14,Q105_15,Q105_16,Q105_17,Q105_18,Q105_19,Q105_20,Q105_21,Q105_22,Q105_23,Q105_24,Q105_25,Q105_26,Q105_27,Q105_28,Q105_29,Q105_30,Q105_31,Q105_32,Q105_33,Q105_34,MAx1,Max2,Max3,Scenario 1 ,Unnamed: 40,Scenario 2 ,Unnamed: 42,Scenario 3 ,Unnamed: 44,Scenario 4,Unnamed: 46,Scenario 5 ,Unnamed: 48
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.100,825,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,55.0,66.0,66.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.101,826,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,51.0,60.0,60.0,9.0,9.0,9.0,9.0,10.0,10.0,9.0,9.0,10.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.102,827,5,6,5,6,5,6,5,6,5,6,5,5,4,6,5,4,5,6,5,5,6,5,4,5,6,5,4,5,6,5,6,5,5,6,55.0,61.0,62.0,9.0,9.0,9.0,9.0,9.0,7.0,10.0,9.0,9.0,9.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.103,828,4,5,5,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,5,5,4,4,45.0,54.0,53.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.104,829,5,4,6,4,5,6,4,5,6,6,4,5,5,6,4,5,5,5,6,4,5,4,4,4,5,5,5,5,4,5,6,5,5,4,51.0,58.0,57.0,9.0,2.0,1.0,1.0,8.0,9.0,8.0,9.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.105,830,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,55.0,66.0,66.0,5.0,6.0,8.0,7.0,9.0,2.0,5.0,5.0,5.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.106,831,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,6,6,6,5,5,5,5,5,5,5,6,6,60.0,63.0,65.0,7.0,7.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.109,834,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40.0,48.0,48.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.110,835,2,4,5,2,3,5,2,4,3,4,2,4,2,3,4,5,2,3,5,3,2,3,4,2,4,2,5,3,4,5,3,4,2,5,34.0,38.0,43.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.111,836,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,35.0,42.0,43.0,8.0,8.0,7.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.112,837,4,2,3,3,5,3,4,5,5,5,6,4,5,3,4,6,5,5,6,3,3,6,4,4,3,6,4,3,6,4,6,2,4,6,39.0,56.0,52.0,8.0,8.0,8.0,9.0,7.0,7.0,8.0,8.0,7.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.113,838,6,4,4,5,4,6,5,5,6,4,5,5,4,6,5,5,6,4,5,5,6,4,5,5,6,4,6,5,5,6,4,5,5,6,49.0,60.0,62.0,9.0,10.0,9.0,10.0,10.0,10.0,7.0,8.0,10.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.114,839,5,6,5,5,6,5,1,6,6,1,6,1,1,1,5,4,1,5,1,5,1,1,1,5,6,5,4,1,6,1,6,6,1,1,46.0,32.0,43.0,10.0,10.0,0.0,10.0,0.0,10.0,10.0,10.0,9.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.115,840,5,4,5,4,5,4,5,4,5,4,5,5,4,5,4,4,4,5,4,5,4,5,4,5,4,5,4,4,4,5,4,4,4,5,45.0,54.0,52.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.116,841,3,2,3,3,4,3,2,3,3,3,2,3,3,3,3,2,3,2,3,3,2,3,3,3,2,3,3,3,3,2,3,3,2,3,29.0,32.0,33.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.117,842,4,5,4,5,4,4,5,5,5,4,4,5,4,5,4,4,5,5,4,4,5,4,4,5,4,5,4,4,4,5,5,4,4,4,45.0,53.0,52.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,4.0,6.0,6.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.118,843,5,4,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,49.0,60.0,60.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.119,844,4,5,6,5,4,6,2,5,6,5,5,6,4,2,4,6,3,3,3,5,6,2,1,4,5,6,5,2,5,6,5,4,2,3,48.0,49.0,48.0,7.0,9.0,4.0,7.0,4.0,3.0,7.0,6.0,7.0,4.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.120,845,2,2,2,2,4,3,1,2,4,4,2,4,3,2,2,2,4,4,2,1,5,4,4,3,5,2,5,3,4,3,5,3,4,4,26.0,35.0,45.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.121,846,2,4,4,3,2,5,3,5,5,3,4,5,3,5,4,3,5,2,4,4,5,1,3,5,4,4,3,5,3,5,4,3,5,4,36.0,45.0,48.0,7.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.122,847,5,6,5,5,5,6,5,4,5,6,2,3,3,2,2,2,2,2,2,2,3,5,4,2,4,4,4,4,4,4,4,6,5,5,52.0,30.0,50.0,2.0,7.0,9.0,0.0,0.0,1.0,9.0,9.0,9.0,9.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.125,850,4,5,4,5,4,5,4,5,3,4,5,5,4,5,4,5,4,5,4,5,4,2,5,4,4,5,4,4,4,5,4,4,5,4,43.0,52.0,52.0,7.0,7.0,8.0,0.0,6.0,6.0,10.0,6.0,6.0,4.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.126,851,5,6,5,4,5,5,6,5,4,5,6,5,4,5,5,6,4,5,4,5,3,4,5,4,5,6,5,4,5,4,5,6,5,5,50.0,56.0,59.0,10.0,1.0,10.0,0.0,0.0,0.0,10.0,5.0,9.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.129,854,3,3,4,5,4,5,5,4,4,3,4,5,5,2,3,3,3,4,5,3,3,4,5,4,5,4,5,5,1,5,4,4,5,6,40.0,44.0,53.0,8.0,9.0,8.0,9.0,9.0,7.0,8.0,9.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.130,855,5,6,4,5,4,5,4,5,4,5,4,5,4,6,5,4,5,4,5,4,5,4,6,5,4,5,5,4,5,4,6,5,4,5,47.0,55.0,58.0,7.0,7.0,7.0,10.0,8.0,6.0,9.0,6.0,6.0,6.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.131,856,4,3,4,4,3,4,3,3,4,4,3,4,4,3,3,4,4,5,4,5,4,4,5,4,4,5,4,5,5,4,5,5,4,4,36.0,47.0,54.0,7.0,6.0,7.0,8.0,7.0,8.0,6.0,1.0,7.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.132,857,4,3,3,4,4,3,3,4,4,5,4,4,5,4,5,5,4,4,5,5,4,5,4,4,4,5,5,4,4,5,5,4,4,5,37.0,54.0,53.0,7.0,8.0,2.0,8.0,8.0,7.0,6.0,4.0,6.0,6.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.133,858,5,4,6,5,3,5,6,4,6,3,5,4,5,4,3,5,4,3,6,4,5,4,5,4,5,4,3,5,4,6,4,5,4,6,47.0,52.0,55.0,7.0,7.0,6.0,7.0,7.0,7.0,5.0,8.0,7.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.136,861,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,5,55.0,66.0,65.0,9.0,8.0,8.0,8.0,9.0,8.0,7.0,8.0,9.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.138,863,6,5,4,4,5,6,5,4,5,6,5,4,5,4,5,6,5,6,5,4,5,6,5,4,5,5,6,5,4,5,4,5,6,5,50.0,60.0,59.0,9.0,10.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.139,864,5,6,4,5,6,5,4,6,5,6,4,5,4,6,5,4,5,6,4,5,6,4,3,5,4,5,6,4,5,4,5,6,4,4,52.0,58.0,55.0,9.0,6.0,8.0,2.0,2.0,2.0,9.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.140,865,4,6,5,4,5,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,3,4,5,5,3,4,5,6,4,4,3,4,5,49.0,58.0,52.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,6.0,6.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.142,867,6,4,5,4,5,4,6,5,3,4,5,4,5,4,3,5,4,5,6,5,4,3,4,5,4,5,3,4,5,4,6,5,4,5,46.0,53.0,54.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.143,868,5,4,5,6,5,4,5,6,4,5,6,5,4,5,6,5,4,5,4,5,6,4,5,4,5,6,5,4,5,4,5,6,5,4,49.0,59.0,58.0,7.0,8.0,8.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.145,870,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,40.0,48.0,47.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.146,871,6,4,5,4,5,6,5,6,5,6,5,4,5,4,6,4,5,5,4,5,6,4,5,4,5,4,5,6,5,4,5,6,5,4,52.0,57.0,58.0,8.0,9.0,3.0,6.0,8.0,5.0,9.0,1.0,9.0,5.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.147,872,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,5,6,5,5,6,5,6,5,6,5,6,5,6,5,6,55.0,65.0,66.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.148,873,4,5,6,6,5,6,5,5,6,5,5,6,5,5,6,6,5,5,6,6,5,4,5,6,5,4,5,5,4,4,5,5,6,6,53.0,64.0,60.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.149,874,5,4,3,4,5,4,3,3,4,3,5,4,5,4,3,4,4,3,3,5,4,2,3,4,5,4,3,3,2,2,3,4,3,4,38.0,46.0,40.0,9.0,8.0,8.0,7.0,8.0,10.0,10.0,8.0,9.0,9.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.150,875,5,5,5,3,5,4,3,4,5,5,4,5,5,3,6,4,5,6,5,4,5,4,4,2,4,5,5,4,5,6,5,4,3,5,44.0,56.0,52.0,10.0,8.0,7.0,9.0,8.0,8.0,8.0,7.0,9.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.152,877,3,4,5,4,5,3,4,5,3,4,3,5,4,5,5,4,3,4,5,3,4,3,2,5,4,5,4,5,3,4,3,4,3,2,40.0,48.0,44.0,9.0,8.0,9.0,10.0,6.0,8.0,10.0,8.0,9.0,9.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.154,879,5,6,5,5,6,5,6,5,4,5,6,6,5,4,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,52.0,65.0,66.0,9.0,8.0,7.0,9.0,9.0,8.0,9.0,8.0,9.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.155,880,4,4,4,5,3,2,3,4,4,4,5,5,3,4,3,4,4,3,4,4,3,4,5,4,3,4,4,4,5,3,3,3,4,5,37.0,46.0,47.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.157,882,5,4,6,5,4,5,6,5,4,5,6,5,4,5,4,5,6,5,4,5,4,6,5,4,5,4,6,5,4,5,6,5,4,5,49.0,59.0,58.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.158,883,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40.0,48.0,48.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.159,884,5,4,4,4,4,5,5,4,4,4,4,5,4,5,5,4,4,4,5,4,4,4,5,5,5,4,4,4,5,5,4,5,5,4,43.0,52.0,55.0,9.0,7.0,9.0,7.0,8.0,6.0,8.0,9.0,6.0,9.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.160,885,5,5,4,5,5,3,5,5,5,4,4,5,2,4,4,4,3,4,5,4,2,5,5,5,5,5,4,5,4,4,4,4,5,5,46.0,46.0,55.0,6.0,7.0,7.0,0.0,1.0,2.0,8.0,4.0,6.0,6.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.162,887,5,4,5,4,5,6,6,5,4,5,6,6,6,4,4,4,6,5,3,4,5,5,6,6,6,6,4,4,4,5,5,6,6,5,49.0,58.0,63.0,9.0,7.0,9.0,9.0,6.0,7.0,9.0,6.0,7.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.163,888,5,4,3,5,4,3,4,5,5,6,4,5,4,5,6,5,4,4,5,6,5,4,5,5,4,6,5,4,5,6,5,4,5,6,44.0,57.0,60.0,8.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.164,889,4,5,4,6,5,4,5,4,6,5,6,5,6,5,6,5,6,5,6,5,6,5,5,6,5,6,5,6,4,5,4,5,4,5,48.0,66.0,60.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,9.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.165,890,4,5,4,5,4,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,45.0,54.0,54.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.167,892,5,4,5,4,5,6,5,4,5,6,5,3,5,6,5,4,5,6,5,4,3,4,5,6,5,4,5,6,4,3,5,6,5,4,49.0,55.0,58.0,8.0,8.0,6.0,7.0,8.0,6.0,8.0,6.0,7.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.168,893,5,6,5,6,5,5,4,5,5,6,5,5,6,5,5,5,5,5,6,5,5,4,5,5,6,5,6,5,5,4,5,5,4,5,52.0,61.0,60.0,10.0,10.0,7.0,0.0,8.0,8.0,9.0,8.0,10.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.172,897,6,5,4,5,6,5,4,5,5,6,6,5,4,5,5,6,5,4,5,6,5,6,5,4,5,5,6,5,4,6,5,4,5,6,51.0,62.0,60.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.173,898,5,4,5,5,6,6,5,4,5,5,6,6,5,5,4,6,5,4,4,5,6,6,5,4,5,6,6,6,4,4,5,6,6,5,50.0,62.0,62.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.176,901,4,5,5,4,4,4,5,4,4,5,5,4,4,5,5,4,5,5,4,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,44.0,54.0,54.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.177,902,6,5,4,5,5,6,6,4,6,5,6,5,6,5,6,5,4,5,6,6,5,5,6,5,4,6,5,5,6,4,6,5,4,6,52.0,64.0,62.0,9.0,10.0,8.0,10.0,7.0,1.0,9.0,7.0,8.0,3.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.178,903,5,5,4,5,4,4,5,5,4,5,5,4,4,5,4,4,5,4,5,4,5,4,5,4,4,4,5,5,4,5,4,5,4,4,46.0,53.0,53.0,1.0,4.0,5.0,10.0,5.0,6.0,9.0,5.0,7.0,6.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.180,905,5,4,5,4,5,4,5,4,4,5,5,4,5,4,4,5,4,4,3,4,5,4,4,5,4,5,4,5,4,5,4,5,4,5,45.0,51.0,54.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.181,906,4,6,4,3,5,6,4,6,3,4,4,5,2,5,3,4,2,5,4,5,4,6,5,2,4,5,6,3,4,5,6,3,4,5,45.0,49.0,52.0,8.0,8.0,8.0,1.0,9.0,8.0,7.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.184,909,4,5,4,5,6,5,5,4,5,5,5,4,4,5,6,5,5,4,5,5,4,5,4,5,6,5,5,5,6,5,4,5,4,6,48.0,57.0,60.0,9.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.185,910,4,5,6,5,5,6,5,5,4,5,6,5,5,6,6,5,6,5,5,5,6,5,5,5,4,5,6,5,4,5,6,5,6,5,50.0,65.0,61.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.186,911,5,4,5,4,6,6,4,5,4,5,4,5,4,5,6,5,4,5,4,5,6,5,4,5,4,5,6,5,4,5,4,6,4,5,48.0,58.0,57.0,8.0,8.0,8.0,2.0,8.0,3.0,8.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.188,913,4,5,3,3,2,4,5,4,3,4,3,2,4,2,1,3,4,5,4,4,3,2,3,4,5,4,3,4,5,3,4,3,2,4,37.0,37.0,44.0,8.0,9.0,8.0,3.0,7.0,1.0,8.0,9.0,9.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.190,915,5,4,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,4,5,6,5,4,5,6,5,4,5,4,5,4,5,6,4,49.0,60.0,57.0,9.0,8.0,7.0,2.0,2.0,7.0,7.0,7.0,7.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.191,916,4,3,4,4,4,4,3,4,5,6,5,4,4,2,4,6,5,4,5,5,3,3,5,5,5,2,5,4,3,6,4,4,5,3,41.0,50.0,51.0,7.0,8.0,8.0,9.0,7.0,7.0,9.0,8.0,7.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.193,918,5,4,4,5,4,4,2,5,4,4,4,5,5,2,4,5,4,4,5,4,4,2,3,5,4,4,4,5,5,4,3,4,2,2,41.0,48.0,45.0,7.0,7.0,8.0,7.0,8.0,9.0,7.0,8.0,8.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.194,919,4,6,5,4,5,4,5,4,5,6,5,5,4,5,4,5,6,4,5,6,5,4,5,6,5,4,5,6,5,4,5,4,5,4,48.0,58.0,58.0,7.0,5.0,8.0,5.0,6.0,6.0,6.0,8.0,7.0,5.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.195,920,5,3,3,3,2,3,4,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,4,2,3,3,3,3,31.0,35.0,36.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.196,921,5,6,5,6,4,3,1,5,4,3,6,1,4,5,4,6,4,5,6,5,6,6,2,4,5,6,6,2,4,4,6,5,6,4,42.0,58.0,54.0,3.0,2.0,7.0,3.0,2.0,2.0,2.0,7.0,4.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.197,922,4,5,6,5,4,5,6,5,4,5,6,5,4,6,5,6,5,3,5,6,5,6,5,4,5,6,5,4,5,6,5,4,5,6,49.0,62.0,60.0,7.0,8.0,8.0,9.0,8.0,7.0,9.0,9.0,8.0,2.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.198,923,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,20.0,25.0,25.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.199,924,3,3,3,3,3,3,6,1,2,3,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,5,3,3,30.0,36.0,37.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.200,925,5,6,5,6,4,2,1,5,4,3,6,1,4,5,4,6,4,5,6,5,6,6,2,4,5,6,5,2,4,4,6,5,6,4,41.0,58.0,53.0,2.0,4.0,7.0,6.0,8.0,0.0,4.0,6.0,8.0,6.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.201,926,1,2,2,2,2,3,5,3,2,2,3,2,2,2,3,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2,2,3,2,24.0,27.0,27.0,8.0,7.0,8.0,6.0,8.0,7.0,7.0,8.0,8.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.202,927,4,3,3,4,5,4,3,4,5,4,3,4,3,2,3,4,4,4,3,4,3,4,3,3,5,4,3,3,5,3,2,4,3,4,39.0,41.0,42.0,8.0,9.0,9.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.203,928,4,5,5,5,4,4,5,4,4,5,6,5,3,5,5,3,5,5,4,4,5,4,5,4,3,5,5,6,5,4,5,5,5,4,45.0,54.0,56.0,9.0,9.0,7.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.205,930,4,5,3,5,4,4,3,3,5,4,6,5,4,4,4,4,6,4,6,3,4,3,5,4,3,5,5,6,4,5,5,3,6,5,40.0,53.0,56.0,9.0,9.0,7.0,10.0,8.0,7.0,8.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.206,931,5,4,3,3,4,5,6,6,5,4,3,2,2,3,6,5,4,4,3,2,3,4,5,6,6,5,4,3,2,2,5,6,5,4,45.0,41.0,53.0,7.0,7.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.208,933,1,2,2,3,2,2,2,3,2,2,2,3,2,2,3,3,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,3,4,21.0,28.0,28.0,7.0,8.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.209,934,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40.0,48.0,48.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.210,935,5,3,2,2,2,2,3,2,2,2,5,2,3,3,2,3,2,2,2,2,2,3,2,2,3,2,3,2,2,3,2,2,2,2,25.0,31.0,27.0,8.0,7.0,6.0,6.0,8.0,7.0,8.0,7.0,7.0,6.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.211,936,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,5,5,4,6,6,6,20.0,25.0,48.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.212,937,2,5,6,5,4,6,5,5,6,3,4,5,6,2,4,5,6,3,4,6,4,3,6,4,5,4,6,5,6,5,5,5,6,3,47.0,52.0,60.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.213,938,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,5,4,5,5,4,5,3,5,4,5,4,4,4,5,4,5,4,5,5,45.0,53.0,54.0,8.0,7.0,7.0,7.0,1.0,8.0,7.0,6.0,6.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.214,939,4,5,4,6,5,4,5,6,5,4,5,6,5,4,5,4,5,6,5,4,5,6,5,4,5,4,5,6,5,4,5,6,5,4,48.0,60.0,58.0,8.0,8.0,8.0,2.0,8.0,7.0,7.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.215,940,6,2,2,2,6,6,3,4,6,5,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,6,4,4,42.0,28.0,34.0,7.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,6.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.216,941,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23.0,24.0,24.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.217,942,5,4,3,2,5,5,6,5,4,3,2,4,5,3,3,4,5,6,5,4,3,2,5,4,3,3,4,6,5,5,4,3,2,4,42.0,46.0,48.0,6.0,6.0,7.0,6.0,7.0,6.0,3.0,7.0,6.0,7.0
